num,time,key,East_longitude,North_latitude
1959,2016-08-05 18:41:56,$GPRMC,121.9356341,30.90883474
1960,2016-08-05 18:41:57,$GPRMC,121.935636,30.90884178
1961,2016-08-05 18:41:58,$GPRMC,121.9356363,30.90884612
1962,2016-08-05 18:41:59,$GPRMC,121.9356327,30.90884452
1963,2016-08-05 18:42:00,$GPRMC,121.9356314,30.90884833
1964,2016-08-05 18:42:01,$GPRMC,121.9356297,30.90885431
1965,2016-08-05 18:42:02,$GPRMC,121.9356341,30.90885264
1966,2016-08-05 18:42:03,$GPRMC,121.9356316,30.90885972
1967,2016-08-05 18:42:04,$GPRMC,121.9356354,30.90886212
1968,2016-08-05 18:42:05,$GPRMC,121.9356392,30.90886806
1969,2016-08-05 18:42:06,$GPRMC,121.9356376,30.90886943
1970,2016-08-05 18:42:07,$GPRMC,121.9356411,30.90887563
1971,2016-08-05 18:42:08,$GPRMC,121.9356444,30.90887126
1972,2016-08-05 18:42:09,$GPRMC,121.9356395,30.90887646
1973,2016-08-05 18:42:10,$GPRMC,121.9356452,30.90887831
1974,2016-08-05 18:42:11,$GPRMC,121.9356408,30.90888567
1975,2016-08-05 18:42:12,$GPRMC,121.9356452,30.90889512
1976,2016-08-05 18:42:13,$GPRMC,121.9356438,30.90889188
1977,2016-08-05 18:42:14,$GPRMC,121.9356468,30.90889836
1978,2016-08-05 18:42:15,$GPRMC,121.9356487,30.90890621
1979,2016-08-05 18:42:16,$GPRMC,121.9356457,30.9089038
1980,2016-08-05 18:42:17,$GPRMC,121.9356549,30.90891375
1981,2016-08-05 18:42:18,$GPRMC,121.9356468,30.90891002
1982,2016-08-05 18:42:19,$GPRMC,121.9356563,30.9089178
1983,2016-08-05 18:42:20,$GPRMC,121.9356503,30.90891921
1984,2016-08-05 18:42:21,$GPRMC,121.935653,30.90892326
1985,2016-08-05 18:42:22,$GPRMC,121.935659,30.90892646
1986,2016-08-05 18:42:23,$GPRMC,121.9356579,30.90893108
1987,2016-08-05 18:42:24,$GPRMC,121.9356623,30.90893511
1988,2016-08-05 18:42:25,$GPRMC,121.935665,30.90893237
1989,2016-08-05 18:42:26,$GPRMC,121.9356598,30.90893594
1990,2016-08-05 18:42:27,$GPRMC,121.9356669,30.90893778
1991,2016-08-05 18:42:28,$GPRMC,121.9356674,30.90894184
1992,2016-08-05 18:42:30,$GPRMC,121.935672,30.90894858
1994,2016-08-05 18:42:31,$GPRMC,121.9356655,30.90894728
1996,2016-08-05 18:42:32,$GPRMC,121.9356696,30.90894698
1998,2016-08-05 18:42:34,$GPRMC,121.9356707,30.9089551
2000,2016-08-05 18:42:35,$GPRMC,121.9356671,30.90895893
2002,2016-08-05 18:42:36,$GPRMC,121.9356748,30.90895642
2004,2016-08-05 18:42:37,$GPRMC,121.9356747,30.90896049
2005,2016-08-05 18:42:38,$GPRMC,121.9356796,30.90896777
2006,2016-08-05 18:42:39,$GPRMC,121.9356777,30.90897294
2007,2016-08-05 18:42:40,$GPRMC,121.9356785,30.90897103
2008,2016-08-05 18:42:41,$GPRMC,121.9356813,30.90897697
2009,2016-08-05 18:42:42,$GPRMC,121.935681,30.90897318
2010,2016-08-05 18:42:43,$GPRMC,121.9356851,30.90898426
2011,2016-08-05 18:42:45,$GPRMC,121.9356799,30.90898512
2012,2016-08-05 18:42:46,$GPRMC,121.9356902,30.90898801
2013,2016-08-05 18:42:47,$GPRMC,121.9356883,30.90898613
2014,2016-08-05 18:42:48,$GPRMC,121.9356878,30.90898831
2015,2016-08-05 18:42:49,$GPRMC,121.935691,30.90899804
2016,2016-08-05 18:42:50,$GPRMC,121.9356878,30.90899454
2017,2016-08-05 18:42:52,$GPRMC,121.9356921,30.90899613
2019,2016-08-05 18:42:53,$GPRMC,121.9356839,30.9090038
2021,2016-08-05 18:42:54,$GPRMC,121.935688,30.90901081
2023,2016-08-05 18:42:55,$GPRMC,121.9356921,30.90901186
2024,2016-08-05 18:42:56,$GPRMC,121.9356937,30.90901131
2025,2016-08-05 18:42:58,$GPRMC,121.9356989,30.90901885
2027,2016-08-05 18:42:59,$GPRMC,121.9356934,30.90902378
2029,2016-08-05 18:43:00,$GPRMC,121.9356932,30.90902568
2030,2016-08-05 18:43:04,$GPRMC,121.9356945,30.90902323
2032,2016-08-05 18:43:05,$GPRMC,121.9357016,30.90902073
2034,2016-08-05 18:43:06,$GPRMC,121.9356983,30.90902428
2036,2016-08-05 18:43:07,$GPRMC,121.9357002,30.90902508
2038,2016-08-05 18:43:08,$GPRMC,121.935694,30.90902839
2040,2016-08-05 18:43:09,$GPRMC,121.9356983,30.90902862
2042,2016-08-05 18:43:10,$GPRMC,121.9356945,30.90902784
2044,2016-08-05 18:43:11,$GPRMC,121.9356956,30.90902756
2046,2016-08-05 18:43:12,$GPRMC,121.9356959,30.90902973
2048,2016-08-05 18:43:13,$GPRMC,121.9356972,30.90902565
2049,2016-08-05 18:43:14,$GPRMC,121.935694,30.90903246
2051,2016-08-05 18:43:15,$GPRMC,121.9356953,30.90902892
2053,2016-08-05 18:43:16,$GPRMC,121.9356945,30.9090292
2055,2016-08-05 18:43:17,$GPRMC,121.9356932,30.90903599
2057,2016-08-05 18:43:18,$GPRMC,121.9356929,30.90903165
2059,2016-08-05 18:43:19,$GPRMC,121.9356997,30.90903919
2061,2016-08-05 18:43:20,$GPRMC,121.9357016,30.90903998
2063,2016-08-05 18:43:21,$GPRMC,121.9357089,30.90905429
2065,2016-08-05 18:43:22,$GPRMC,121.9357029,30.90905543
2067,2016-08-05 18:43:23,$GPRMC,121.9357119,30.90905833
2069,2016-08-05 18:43:24,$GPRMC,121.9357132,30.90907052
2071,2016-08-05 18:43:25,$GPRMC,121.9357151,30.9090762
2072,2016-08-05 18:43:26,$GPRMC,121.9357127,30.9090811
2074,2016-08-05 18:43:27,$GPRMC,121.9357157,30.90908352
2076,2016-08-05 18:43:28,$GPRMC,121.9357173,30.90908974
2078,2016-08-05 18:43:29,$GPRMC,121.93572,30.90909541
2080,2016-08-05 18:43:30,$GPRMC,121.9357173,30.90909815
2082,2016-08-05 18:43:31,$GPGGA,121.935726,30.90909943
2084,2016-08-05 18:43:32,$GPGGA,121.9357214,30.90909811
2085,2016-08-05 18:43:40,$GPGLL,121.9357398,30.90913076
2087,2016-08-05 18:43:41,$GPGLL,121.9357404,30.9091435
2089,2016-08-05 18:43:42,$GPRMC,121.9357442,30.90914211
2090,2016-08-05 18:43:45,$GPGGA,121.9357404,30.90914676
2092,2016-08-05 18:43:46,$GPGGA,121.9357363,30.90914408
2094,2016-08-05 18:43:54,$GPGLL,121.935749,30.90916783
2095,2016-08-05 18:43:55,$GPGLL,121.935749,30.90917136
2097,2016-08-05 18:43:58,$GPRMC,121.935752,30.90917486
2099,2016-08-05 18:43:59,$GPRMC,121.935752,30.90916916
2101,2016-08-05 18:44:00,$GPRMC,121.9357501,30.90916728
2103,2016-08-05 18:44:01,$GPRMC,121.9357539,30.90916887
2105,2016-08-05 18:44:02,$GPRMC,121.9357539,30.90917348
2107,2016-08-05 18:44:03,$GPRMC,121.935755,30.90918188
2108,2016-08-05 18:44:04,$GPRMC,121.9357509,30.909183
2109,2016-08-05 18:44:05,$GPRMC,121.9357564,30.90918133
2111,2016-08-05 18:44:06,$GPRMC,121.9357528,30.90918895
2113,2016-08-05 18:44:07,$GPRMC,121.9357517,30.90918245
2115,2016-08-05 18:44:08,$GPRMC,121.9357539,30.90918515
2117,2016-08-05 18:44:09,$GPRMC,121.9357604,30.90918482
2119,2016-08-05 18:44:10,$GPRMC,121.9357591,30.90919215
2121,2016-08-05 18:44:11,$GPRMC,121.9357583,30.90918755
2122,2016-08-05 18:44:12,$GPRMC,121.9357509,30.90919141
2124,2016-08-05 18:44:13,$GPRMC,121.9357612,30.90918942
2126,2016-08-05 18:44:14,$GPRMC,121.9357621,30.9092008
2128,2016-08-05 18:44:15,$GPRMC,121.9357634,30.90920432
2130,2016-08-05 18:44:16,$GPGGA,121.9357604,30.90920597
2132,2016-08-05 18:44:17,$GPGGA,121.9357661,30.90921161
2134,2016-08-05 18:44:23,$GPGLL,121.9357802,30.90922098
2136,2016-08-05 18:44:24,$GPRMC,121.9357821,30.90922883
2137,2016-08-05 18:44:25,$GPRMC,121.9357811,30.90923046
2138,2016-08-05 18:44:26,$GPRMC,121.9357857,30.90923151
2139,2016-08-05 18:44:29,$GPGGA,121.9357854,30.90923422
2141,2016-08-05 18:44:38,$GPGLL,121.9357848,30.90923938
2142,2016-08-05 18:44:40,$GPRMC,121.9357862,30.90924343
2143,2016-08-05 18:44:41,$GPRMC,121.9357865,30.90924099
2145,2016-08-05 18:44:42,$GPRMC,121.9357865,30.90923611
2146,2016-08-05 18:44:43,$GPGGA,121.9357857,30.90923286
2148,2016-08-05 18:44:44,$GPGGA,121.9357906,30.90923228
2150,2016-08-05 18:44:52,$GPGLL,121.9357857,30.90924181
2151,2016-08-05 18:44:53,$GPGLL,121.935784,30.90924264
2152,2016-08-05 18:44:54,$GPRMC,121.9357786,30.90923943
2155,2016-08-05 18:44:57,$GPRMC,121.9357791,30.90924567
2157,2016-08-05 18:44:58,$GPRMC,121.9357821,30.90924889
2159,2016-08-05 18:44:59,$GPRMC,121.9357867,30.90924967
2161,2016-08-05 18:45:00,$GPRMC,121.9357783,30.90925218
2162,2016-08-05 18:45:01,$GPRMC,121.935787,30.90924722
2164,2016-08-05 18:45:02,$GPRMC,121.9357854,30.90925348
2166,2016-08-05 18:45:03,$GPRMC,121.9357837,30.90925539
2168,2016-08-05 18:45:04,$GPRMC,121.9357914,30.90925396
2170,2016-08-05 18:45:05,$GPRMC,121.9357922,30.90925884
2172,2016-08-05 18:45:06,$GPRMC,121.9357938,30.90926181
2174,2016-08-05 18:45:07,$GPRMC,121.9357873,30.90925888
2175,2016-08-05 18:45:08,$GPGGA,121.9357884,30.90926104
2177,2016-08-05 18:45:12,$GPGLL,121.9357976,30.90927371
2178,2016-08-05 18:45:13,$GPGLL,121.9358006,30.90927829
2179,2016-08-05 18:45:14,$GPGLL,121.9358019,30.90928533
2181,2016-08-05 18:45:15,$GPRMC,121.9358036,30.90928802
2182,2016-08-05 18:45:18,$GPGGA,121.9358063,30.90928936
2184,2016-08-05 18:45:19,$GPGGA,121.9358071,30.90929532
2186,2016-08-05 18:45:25,$GPGLL,121.9358196,30.90930985
2187,2016-08-05 18:45:27,$GPRMC,121.9358261,30.9093106
2188,2016-08-05 18:45:28,$GPRMC,121.9358245,30.90931523
2190,2016-08-05 18:45:29,$GPRMC,121.935822,30.90931199
2192,2016-08-05 18:45:37,$GPGLL,121.9358389,30.90933435
2193,2016-08-05 18:45:38,$GPRMC,121.935835,30.90934035
2195,2016-08-05 18:45:39,$GPRMC,121.9358418,30.90934436
2196,2016-08-05 18:45:42,$GPGGA,121.9358372,30.90934711
2197,2016-08-05 18:45:43,$GPGGA,121.9358467,30.90935001
2199,2016-08-05 18:45:44,$GPGGA,121.9358361,30.90934685
2201,2016-08-05 18:45:45,$GPGGA,121.9358437,30.90934977
2202,2016-08-05 18:45:46,$GPGGA,121.9358448,30.90935464
2204,2016-08-05 18:45:47,$GPGGA,121.9358427,30.90935032
2205,2016-08-05 18:45:50,$GPGLL,121.9358549,30.90935563
2207,2016-08-05 18:45:51,$GPGLL,121.9358497,30.90935785
2209,2016-08-05 18:45:52,$GPGLL,121.9358535,30.90935619
2211,2016-08-05 18:45:53,$GPGGA,121.9358584,30.90935777
2212,2016-08-05 18:46:02,$GPGLL,121.9358641,30.90938267
2213,2016-08-05 18:46:03,$GPRMC,121.9358657,30.90938835
2214,2016-08-05 18:46:05,$GPGGA,121.9358698,30.90938858
2215,2016-08-05 18:46:06,$GPGGA,121.9358655,30.90938781
2216,2016-08-05 18:46:13,$GPGLL,121.9358671,30.90939457
2217,2016-08-05 18:46:14,$GPRMC,121.9358652,30.90939161
2218,2016-08-05 18:46:15,$GPRMC,121.9358736,30.90939316
2220,2016-08-05 18:46:16,$GPRMC,121.9358668,30.90938942
2222,2016-08-05 18:46:23,$GPGLL,121.9358709,30.90939562
2223,2016-08-05 18:46:24,$GPGLL,121.9358739,30.90939695
2225,2016-08-05 18:46:27,$GPGGA,121.9358736,30.90940021
2227,2016-08-05 18:46:36,$GPGLL,121.9358975,30.90943823
2228,2016-08-05 18:46:38,$GPRMC,121.935904,30.90944034
2229,2016-08-05 18:46:39,$GPRMC,121.9359007,30.90944986
2230,2016-08-05 18:46:40,$GPRMC,121.9359013,30.90944606
2231,2016-08-05 18:46:41,$GPRMC,121.9359102,30.9094533
2232,2016-08-05 18:46:42,$GPRMC,121.9359083,30.90945278
2233,2016-08-05 18:46:43,$GPRMC,121.935904,30.90946014
2234,2016-08-05 18:46:44,$GPRMC,121.9359067,30.90946228
2235,2016-08-05 18:46:45,$GPRMC,121.9359132,30.9094568
2236,2016-08-05 18:46:46,$GPRMC,121.935914,30.90945977
2237,2016-08-05 18:46:47,$GPRMC,121.9359149,30.90946085
2238,2016-08-05 18:46:48,$GPGGA,121.9359124,30.90946006
2239,2016-08-05 18:46:57,$GPGLL,121.9359244,30.90946429
2241,2016-08-05 18:46:59,$GPRMC,121.9359195,30.90947057
2242,2016-08-05 18:47:00,$GPRMC,121.9359192,30.90946732
2244,2016-08-05 18:47:01,$GPRMC,121.9359268,30.90946915
2246,2016-08-05 18:47:09,$GPGLL,121.9359295,30.90947401
2247,2016-08-05 18:47:10,$GPRMC,121.9359339,30.9094802
2248,2016-08-05 18:47:12,$GPGGA,121.9359293,30.90948296
2249,2016-08-05 18:47:21,$GPGLL,121.935942,30.90950156
2250,2016-08-05 18:47:22,$GPRMC,121.9359407,30.90949804
2251,2016-08-05 18:47:24,$GPGGA,121.9359434,30.90950588
2252,2016-08-05 18:47:32,$GPGLL,121.9359423,30.90951294
2253,2016-08-05 18:47:34,$GPRMC,121.9359542,30.90952097
2254,2016-08-05 18:47:37,$GPGGA,121.9359526,30.90952288
2256,2016-08-05 18:47:38,$GPGGA,121.9359553,30.90952177
2258,2016-08-05 18:47:44,$GPGLL,121.9359656,30.90952954
2259,2016-08-05 18:47:46,$GPRMC,121.9359607,30.90953501
2260,2016-08-05 18:47:47,$GPGGA,121.9359716,30.9095303
2261,2016-08-05 18:47:56,$GPGLL,121.9359792,30.90955979
2262,2016-08-05 18:47:57,$GPGLL,121.9359708,30.90955716
2263,2016-08-05 18:47:58,$GPRMC,121.9359716,30.90955824
2264,2016-08-05 18:47:59,$GPRMC,121.9359719,30.90955606
2266,2016-08-05 18:48:00,$GPRMC,121.9359778,30.90956089
2268,2016-08-05 18:48:08,$GPGLL,121.9359767,30.90956768
2269,2016-08-05 18:48:10,$GPRMC,121.9359786,30.90957037
2270,2016-08-05 18:48:13,$GPGGA,121.9359811,30.90957334
2272,2016-08-05 18:48:14,$GPGGA,121.9359819,30.90957577
2274,2016-08-05 18:48:22,$GPGLL,121.9359966,30.90959299
2276,2016-08-05 18:48:23,$GPRMC,121.9360036,30.9095951
2277,2016-08-05 18:48:25,$GPGGA,121.9360034,30.90960296
2278,2016-08-05 18:48:34,$GPGLL,121.9360112,30.90961428
2279,2016-08-05 18:48:35,$GPGLL,121.9360023,30.90961843
2280,2016-08-05 18:48:36,$GPRMC,121.9360061,30.90961379
2282,2016-08-05 18:48:37,$GPGGA,121.9360031,30.90961517
2283,2016-08-05 18:48:48,$GPGLL,121.9360272,30.90963773
2284,2016-08-05 18:48:49,$GPRMC,121.9360294,30.90964394
2285,2016-08-05 18:48:50,$GPRMC,121.9360253,30.90964208
2286,2016-08-05 18:48:51,$GPRMC,121.9360316,30.90964582
2287,2016-08-05 18:48:52,$GPRMC,121.9360329,30.90964852
2288,2016-08-05 18:48:53,$GPRMC,121.9360343,30.90965312
2289,2016-08-05 18:48:54,$GPRMC,121.9360406,30.90965469
2290,2016-08-05 18:48:55,$GPRMC,121.9360435,30.9096552
2291,2016-08-05 18:48:56,$GPRMC,121.9360433,30.90966063
2292,2016-08-05 18:48:57,$GPRMC,121.9360446,30.90966306
2293,2016-08-05 18:49:00,$GPGGA,121.9360416,30.90966661
2295,2016-08-05 18:49:01,$GPGGA,121.9360438,30.90966198
2297,2016-08-05 18:49:07,$GPGLL,121.9360449,30.90967824
2299,2016-08-05 18:49:09,$GPRMC,121.9360446,30.90968096
2300,2016-08-05 18:49:10,$GPRMC,121.9360544,30.90968033
2302,2016-08-05 18:49:11,$GPRMC,121.9360487,30.90968282
2304,2016-08-05 18:49:12,$GPGGA,121.9360566,30.90968736
2305,2016-08-05 18:49:19,$GPGLL,121.936056,30.90968818
2306,2016-08-05 18:49:21,$GPRMC,121.9360617,30.90969517
2307,2016-08-05 18:49:22,$GPGGA,121.9360666,30.90969811
2308,2016-08-05 18:49:33,$GPGLL,121.936081,30.90971479
2310,2016-08-05 18:49:34,$GPRMC,121.9360873,30.90971718
2311,2016-08-05 18:49:35,$GPRMC,121.9360908,30.90972067
2312,2016-08-05 18:49:36,$GPRMC,121.9360867,30.90972884
2313,2016-08-05 18:49:37,$GPRMC,121.9360946,30.90973311
2314,2016-08-05 18:49:38,$GPRMC,121.936087,30.90972938
2315,2016-08-05 18:49:39,$GPRMC,121.9360959,30.90972984
2316,2016-08-05 18:49:40,$GPRMC,121.9360989,30.90973686
2317,2016-08-05 18:49:41,$GPRMC,121.936094,30.90973745
2318,2016-08-05 18:49:43,$GPGGA,121.9360995,30.90973903
2319,2016-08-05 18:49:44,$GPGGA,121.936097,30.90973715
2320,2016-08-05 18:49:51,$GPGLL,121.9360984,30.90974718
2321,2016-08-05 18:49:52,$GPGLL,121.9361035,30.90974767
2322,2016-08-05 18:49:53,$GPGLL,121.9361087,30.90975142
2324,2016-08-05 18:49:54,$GPRMC,121.9361133,30.90975599
2325,2016-08-05 18:49:57,$GPGGA,121.9361128,30.90976521
2327,2016-08-05 18:49:58,$GPGGA,121.9361101,30.90976144
2329,2016-08-05 18:50:06,$GPGLL,121.9361215,30.90977462
2330,2016-08-05 18:50:07,$GPRMC,121.9361155,30.90977712
2331,2016-08-05 18:50:09,$GPGGA,121.9361247,30.90977242
2332,2016-08-05 18:50:17,$GPGLL,121.9361185,30.90977058
2333,2016-08-05 18:50:18,GPGLL,121.936122,30.90977679
2334,2016-08-05 18:50:19,$GPRMC,121.9361138,30.90977822
2335,2016-08-05 18:50:20,$GPRMC,121.9361234,30.90977325
2336,2016-08-05 18:50:21,$GPGGA,121.9361231,30.90977868
2337,2016-08-05 18:50:32,$GPGLL,121.9361345,30.90979891
2339,2016-08-05 18:50:33,$GPRMC,121.9361378,30.90980105
2340,2016-08-05 18:50:34,$GPRMC,121.9361331,30.9097935
2341,2016-08-05 18:50:36,$GPGGA,121.9361375,30.90979454
2342,2016-08-05 18:50:45,$GPGLL,121.9361456,30.90980423
2344,2016-08-05 18:50:46,$GPGLL,121.9361478,30.90980692
2346,2016-08-05 18:50:47,$GPRMC,121.9361475,30.90981208
2347,2016-08-05 18:50:48,$GPRMC,121.9361581,30.90981903
2348,2016-08-05 18:50:49,$GPRMC,121.9361557,30.90981959
2349,2016-08-05 18:50:50,$GPRMC,121.9361535,30.9098169
2350,2016-08-05 18:50:51,$GPGGA,121.9361557,30.90981661
2351,2016-08-05 18:51:00,$GPGLL,121.936163,30.90982848
2352,2016-08-05 18:51:01,$GPGLL,121.9361671,30.90982735
2353,2016-08-05 18:51:02,$GPGLL,121.9361736,30.90982838
2354,2016-08-05 18:51:03,$GPRMC,121.9361761,30.9098354
2355,2016-08-05 18:51:06,$GPGGA,121.9361755,30.90983243
2357,2016-08-05 18:51:07,$GPGGA,121.9361769,30.90983702
2359,2016-08-05 18:51:15,$GPGLL,121.9361836,30.9098592
2360,2016-08-05 18:51:16,$GPGLL,121.9361874,30.90986188
2361,2016-08-05 18:51:17,$GPRMC,121.9361858,30.90986135
2363,2016-08-05 18:51:19,$GPGGA,121.9361913,30.90985587
2364,2016-08-05 18:51:20,$GPGGA,121.9361899,30.90986402
2365,2016-08-05 18:51:27,$GPGLL,121.9361874,30.90986188
2366,2016-08-05 18:51:28,$GPRMC,121.9361888,30.90985861
2367,2016-08-05 18:51:30,$GPGGA,121.936197,30.90985718
2368,2016-08-05 18:51:39,$GPGLL,121.9361907,30.90985805
2370,2016-08-05 18:51:40,$GPRMC,121.9361869,30.90986242
2371,2016-08-05 18:51:42,$GPGGA,121.9361943,30.90985829
2372,2016-08-05 18:51:51,$GPGLL,121.9362016,30.90987422
2373,2016-08-05 18:51:52,$GPGLL,121.936198,30.90986991
2374,2016-08-05 18:51:53,$GPRMC,121.936201,30.90987124
2375,2016-08-05 18:51:54,$GPRMC,121.9361994,30.90987505
2377,2016-08-05 18:51:55,$GPRMC,121.9361999,30.9098745
2379,2016-08-05 18:52:02,$GPGLL,121.9362168,30.90988953
2380,2016-08-05 18:52:03,$GPGLL,121.9362122,30.90988659
2381,2016-08-05 18:52:04,$GPRMC,121.936216,30.90988846
2383,2016-08-05 18:52:06,$GPGGA,121.9362119,30.90988985
2384,2016-08-05 18:52:07,$GPGGA,121.9362133,30.90989119
2385,2016-08-05 18:52:14,$GPGLL,121.9362171,30.90988628
2387,2016-08-05 18:52:16,$GPRMC,121.9362198,30.90988354
2388,2016-08-05 18:52:17,$GPGGA,121.9362149,30.90989172
2389,2016-08-05 18:52:26,$GPGLL,121.936216,30.90989415
2390,2016-08-05 18:52:27,$GPRMC,121.9362138,30.9098901
2391,2016-08-05 18:52:29,$GPGGA,121.9362233,30.90989435
2392,2016-08-05 18:52:38,$GPGLL,121.9362206,30.90989682
2393,2016-08-05 18:52:39,$GPRMC,121.9362203,30.9099017
2394,2016-08-05 18:52:41,$GPGGA,121.9362279,30.90989838
2395,2016-08-05 18:52:49,$GPGLL,121.9362192,30.90990144
2398,2016-08-05 18:52:52,$GPGGA,121.936226,30.90991223
2399,2016-08-05 18:53:01,$GPGLL,121.936229,30.90991871
2401,2016-08-05 18:53:03,$GPRMC,121.9362274,30.90992116
2402,2016-08-05 18:53:04,$GPGGA,121.936229,30.90992386
2403,2016-08-05 18:53:13,$GPGLL,121.9362279,30.90991926
2404,2016-08-05 18:53:14,$GPRMC,121.9362241,30.90991713
2405,2016-08-05 18:53:15,$GPRMC,121.9362217,30.90991796
2406,2016-08-05 18:53:17,$GPGGA,121.9362236,30.90991035
2407,2016-08-05 18:53:25,$GPGLL,121.9362127,30.90989988
2408,2016-08-05 18:53:27,$GPRMC,121.9362211,30.90989898
2409,2016-08-05 18:53:28,$GPGGA,121.9362187,30.90989765
2410,2016-08-05 18:53:37,$GPGLL,121.9362056,30.90989154
2411,2016-08-05 18:53:38,$GPRMC,121.9361997,30.90989051
2412,2016-08-05 18:53:39,$GPRMC,121.9361999,30.90988617
2413,2016-08-05 18:53:40,$GPRMC,121.9361929,30.90988596
2414,2016-08-05 18:53:41,$GPGGA,121.9362005,30.90988806
2415,2016-08-05 18:53:50,$GPGLL,121.9361861,30.90987518
2416,2016-08-05 18:53:51,$GPRMC,121.9361795,30.90987686
2417,2016-08-05 18:53:53,$GPGGA,121.9361782,30.90986793
2418,2016-08-05 18:54:02,$GPGLL,121.9361627,30.90986373
2419,2016-08-05 18:54:03,$GPGLL,121.9361703,30.90986529
2420,2016-08-05 18:54:04,$GPRMC,121.936169,30.90986286
2421,2016-08-05 18:54:05,$GPRMC,121.9361671,30.90985881
2423,2016-08-05 18:54:06,$GPRMC,121.9361665,30.90986288
2425,2016-08-05 18:54:14,$GPGLL,121.936169,30.9098455
2426,2016-08-05 18:54:15,$GPGLL,121.9361635,30.90985125
2427,2016-08-05 18:54:16,$GPGLL,121.9361679,30.90984823
2429,2016-08-05 18:54:18,$GPGGA,121.9361635,30.90984881
2430,2016-08-05 18:54:19,$GPGLL,121.9361652,30.90984934
2432,2016-08-05 18:54:28,$GPGLL,121.9361491,30.9098343
2433,2016-08-05 18:54:29,$GPRMC,121.9361513,30.90983265
2434,2016-08-05 18:54:32,$GPGGA,121.9361407,30.90982651
2436,2016-08-05 18:54:33,$GPGGA,121.9361489,30.909824
2438,2016-08-05 18:54:34,$GPGGA,121.9361453,30.90982484
2439,2016-08-05 18:54:41,$GPGLL,121.9361258,30.90982204
2440,2016-08-05 18:54:42,$GPRMC,121.9361304,30.90981793
2441,2016-08-05 18:54:44,$GPGGA,121.9361214,30.90981774
2442,2016-08-05 18:54:53,$GPGLL,121.9361255,30.9098093
2443,2016-08-05 18:54:54,$GPRMC,121.9361244,30.90980036
2444,2016-08-05 18:54:56,$GPGGA,121.9361168,30.90980124
2445,2016-08-05 18:55:05,$GPGLL,121.9361157,30.90978498
2446,2016-08-05 18:55:06,$GPRMC,121.9361106,30.90977771
2447,2016-08-05 18:55:07,$GPRMC,121.9361163,30.90978226
2448,2016-08-05 18:55:08,$GPGGA,121.9361149,30.90977333
2449,2016-08-05 18:55:17,$GPGLL,121.9360978,30.90977105
2450,2016-08-05 18:55:18,$GPRMC,121.9360954,30.90976402
2451,2016-08-05 18:55:22,$GPGGA,121.9361008,30.90976559
2453,2016-08-05 18:55:23,$GPGGA,121.9360967,30.90976129
2455,2016-08-05 18:55:29,$GPGLL,121.9360894,30.90975187
2457,2016-08-05 18:55:31,$GPRMC,121.9360913,30.90974941
2458,2016-08-05 18:55:32,$GPRMC,121.9360962,30.90974421
2460,2016-08-05 18:55:33,$GPRMC,121.9360948,30.90974477
2461,2016-08-05 18:55:34,$GPGGA,121.9360962,30.90974123
2463,2016-08-05 18:55:41,$GPGLL,121.9360883,30.90973289
2464,2016-08-05 18:55:43,$GPRMC,121.9360894,30.90972855
2465,2016-08-05 18:55:44,$GPGGA,121.9360824,30.9097297
2466,2016-08-05 18:55:53,$GPGLL,121.9360786,30.90971075
2468,2016-08-05 18:55:55,$GPGLL,121.9360829,30.90970908
2470,2016-08-05 18:55:56,$GPRMC,121.936084,30.90970256
2471,2016-08-05 18:55:57,$GPRMC,121.9360851,30.90970282
2472,2016-08-05 18:55:58,$GPGGA,121.936078,30.90970316
2473,2016-08-05 18:56:07,$GPGLL,121.9360732,30.90968747
2475,2016-08-05 18:56:09,$GPRMC,121.9360628,30.90969055
2476,2016-08-05 18:56:10,$GPRMC,121.9360655,30.90969188
2478,2016-08-05 18:56:11,$GPRMC,121.9360674,30.90968888
2479,2016-08-05 18:56:12,$GPGGA,121.936065,30.90968782
2480,2016-08-05 18:56:19,$GPGLL,121.9360511,30.9096771
2481,2016-08-05 18:56:20,$GPRMC,121.9360438,30.90968069
2482,2016-08-05 18:56:21,$GPRMC,121.9360449,30.90967879
2483,2016-08-05 18:56:22,$GPRMC,121.9360411,30.90967909
2484,2016-08-05 18:56:23,$GPRMC,121.9360427,30.90967284
2485,2016-08-05 18:56:24,$GPGGA,121.9360392,30.90966989
2486,2016-08-05 18:56:33,$GPGLL,121.9360433,30.90966578
2487,2016-08-05 18:56:34,$GPRMC,121.9360422,30.90966362
2488,2016-08-05 18:56:36,$GPGGA,121.93604,30.90965985
2489,2016-08-05 18:56:44,$GPGLL,121.9360329,30.90965286
2490,2016-08-05 18:56:46,$GPRMC,121.9360327,30.909645
2491,2016-08-05 18:56:47,$GPGGA,121.9360346,30.90964878
2492,2016-08-05 18:56:56,$GPGLL,121.9360289,30.90963825
2493,2016-08-05 18:56:57,$GPRMC,121.9360243,30.90964264
2494,2016-08-05 18:56:59,$GPGGA,121.9360281,30.90963718
2495,2016-08-05 18:57:08,$GPGLL,121.9360185,30.90963943
2497,2016-08-05 18:57:09,$GPRMC,121.9360085,30.90963492
2498,2016-08-05 18:57:10,$GPRMC,121.9360088,30.90962949
2499,2016-08-05 18:57:13,$GPGGA,121.9360107,30.90963571
2501,2016-08-05 18:57:14,$GPGGA,121.9360066,30.90963032
